date,geography,distinct_patient_count R01 Nasal preparations 0-200,distinct_patient_count R01 Nasal preparations 1-4,distinct_patient_count R01 Nasal preparations 15-34,distinct_patient_count R01 Nasal preparations 35-59,distinct_patient_count R01 Nasal preparations 5-14,distinct_patient_count R01 Nasal preparations 60-79,distinct_patient_count R01 Nasal preparations 80+,distinct_patient_count R01 Nasal preparations <1,distinct_patient_count R02 Throat preparations 0-200,distinct_patient_count R02 Throat preparations 1-4,distinct_patient_count R02 Throat preparations 15-34,distinct_patient_count R02 Throat preparations 35-59,distinct_patient_count R02 Throat preparations 5-14,distinct_patient_count R02 Throat preparations 60-79,distinct_patient_count R02 Throat preparations 80+,distinct_patient_count R03 Drugs for obstructive airway diseases 0-200,distinct_patient_count R03 Drugs for obstructive airway diseases 1-4,distinct_patient_count R03 Drugs for obstructive airway diseases 15-34,distinct_patient_count R03 Drugs for obstructive airway diseases 35-59,distinct_patient_count R03 Drugs for obstructive airway diseases 5-14,distinct_patient_count R03 Drugs for obstructive airway diseases 60-79,distinct_patient_count R03 Drugs for obstructive airway diseases 80+,distinct_patient_count R03 Drugs for obstructive airway diseases <1,distinct_patient_count R05 Cough and cold preparations 0-200,distinct_patient_count R05 Cough and cold preparations 1-4,distinct_patient_count R05 Cough and cold preparations 15-34,distinct_patient_count R05 Cough and cold preparations 35-59,distinct_patient_count R05 Cough and cold preparations 5-14,distinct_patient_count R05 Cough and cold preparations 60-79,distinct_patient_count R05 Cough and cold preparations 80+,distinct_patient_count R05 Cough and cold preparations <1,distinct_patient_count R06 Antihistamines for systemic use 0-200,distinct_patient_count R06 Antihistamines for systemic use 1-4,distinct_patient_count R06 Antihistamines for systemic use 15-34,distinct_patient_count R06 Antihistamines for systemic use 35-59,distinct_patient_count R06 Antihistamines for systemic use 5-14,distinct_patient_count R06 Antihistamines for systemic use 60-79,distinct_patient_count R06 Antihistamines for systemic use 80+,distinct_patient_count R06 Antihistamines for systemic use <1
2023-06-12,DE.MV,47.0,0.0,17.0,11.0,10.0,7.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,158.0,2.0,9.0,51.0,0.0,35.0,61.0,0.0,52.0,0.0,9.0,16.0,6.0,10.0,11.0,0.0,69.0,0.0,16.0,23.0,8.0,11.0,11.0,0.0
2023-06-12,DE.NI,335.0,8.0,95.0,116.0,40.0,35.0,41.0,0.0,41.0,0.0,14.0,18.0,4.0,3.0,2.0,1383.0,2.0,144.0,415.0,15.0,328.0,479.0,0.0,291.0,4.0,49.0,96.0,18.0,48.0,76.0,0.0,500.0,7.0,143.0,164.0,29.0,52.0,105.0,0.0
2023-06-12,DE.NW,855.0,27.0,280.0,304.0,61.0,108.0,75.0,0.0,92.0,0.0,40.0,33.0,4.0,10.0,5.0,3102.0,9.0,306.0,960.0,23.0,764.0,1040.0,0.0,592.0,9.0,131.0,173.0,46.0,104.0,129.0,0.0,1213.0,7.0,328.0,430.0,55.0,176.0,217.0,0.0
2023-06-12,DE.RP,175.0,6.0,57.0,54.0,17.0,24.0,17.0,0.0,14.0,0.0,4.0,2.0,0.0,4.0,4.0,713.0,2.0,74.0,218.0,5.0,172.0,242.0,0.0,94.0,2.0,22.0,19.0,9.0,16.0,26.0,0.0,290.0,3.0,90.0,102.0,18.0,29.0,48.0,0.0
2023-06-12,DE.SL,72.0,3.0,19.0,18.0,8.0,10.0,14.0,0.0,11.0,0.0,2.0,6.0,3.0,0.0,0.0,467.0,0.0,60.0,132.0,0.0,132.0,143.0,0.0,89.0,4.0,25.0,25.0,7.0,12.0,16.0,0.0,163.0,2.0,48.0,40.0,18.0,22.0,33.0,0.0
2023-06-12,DE.SN,20.0,2.0,5.0,6.0,4.0,3.0,0.0,0.0,6.0,0.0,2.0,2.0,2.0,0.0,0.0,124.0,0.0,13.0,35.0,0.0,29.0,47.0,0.0,46.0,0.0,9.0,13.0,3.0,12.0,9.0,0.0,46.0,0.0,15.0,13.0,6.0,4.0,8.0,0.0
2023-06-12,DE.ST,50.0,7.0,12.0,9.0,7.0,10.0,5.0,0.0,23.0,0.0,9.0,7.0,2.0,3.0,2.0,224.0,0.0,16.0,65.0,3.0,57.0,83.0,0.0,108.0,9.0,21.0,22.0,9.0,22.0,25.0,0.0,108.0,4.0,25.0,26.0,8.0,18.0,27.0,0.0
2023-06-12,DE.SH,173.0,3.0,51.0,74.0,10.0,16.0,19.0,0.0,25.0,0.0,5.0,14.0,0.0,2.0,4.0,686.0,0.0,70.0,205.0,4.0,169.0,238.0,0.0,128.0,2.0,16.0,44.0,3.0,26.0,37.0,0.0,296.0,0.0,76.0,107.0,10.0,40.0,63.0,0.0
2023-06-12,DE.TH,63.0,0.0,21.0,19.0,9.0,6.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,311.0,0.0,28.0,82.0,4.0,72.0,125.0,0.0,74.0,0.0,13.0,17.0,2.0,12.0,30.0,0.0,134.0,2.0,48.0,37.0,6.0,18.0,23.0,0.0
2023-06-19,DE.BW,300.0,5.0,81.0,99.0,22.0,46.0,47.0,0.0,63.0,0.0,38.0,15.0,4.0,4.0,2.0,1150.0,0.0,119.0,354.0,12.0,278.0,387.0,0.0,285.0,10.0,53.0,77.0,10.0,54.0,81.0,0.0,480.0,5.0,131.0,150.0,26.0,66.0,102.0,0.0
2023-06-19,DE.BY,293.0,11.0,86.0,88.0,32.0,36.0,40.0,0.0,72.0,0.0,35.0,22.0,4.0,7.0,4.0,1101.0,4.0,143.0,343.0,8.0,240.0,363.0,0.0,317.0,13.0,68.0,84.0,16.0,51.0,85.0,0.0,483.0,9.0,132.0,162.0,46.0,57.0,77.0,0.0
2023-06-19,DE.BE,44.0,0.0,15.0,12.0,2.0,7.0,8.0,0.0,7.0,0.0,3.0,4.0,0.0,0.0,0.0,275.0,0.0,28.0,94.0,0.0,59.0,94.0,0.0,79.0,2.0,13.0,34.0,4.0,11.0,15.0,0.0,66.0,0.0,16.0,21.0,2.0,14.0,13.0,0.0
2023-06-19,DE.BB,25.0,0.0,6.0,8.0,2.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,150.0,0.0,15.0,34.0,4.0,28.0,69.0,0.0,21.0,0.0,2.0,5.0,5.0,2.0,7.0,0.0,23.0,0.0,3.0,9.0,4.0,3.0,4.0,0.0
2023-06-19,DE.HB,28.0,7.0,9.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,2.0,18.0,34.0,5.0,24.0,31.0,0.0,40.0,7.0,7.0,9.0,3.0,4.0,10.0,0.0,42.0,4.0,8.0,13.0,3.0,3.0,11.0,0.0
2023-06-19,DE.HH,60.0,0.0,19.0,20.0,8.0,6.0,7.0,0.0,6.0,0.0,4.0,0.0,0.0,2.0,0.0,233.0,0.0,32.0,54.0,3.0,55.0,89.0,0.0,68.0,0.0,21.0,26.0,6.0,8.0,7.0,0.0,81.0,0.0,21.0,31.0,4.0,5.0,20.0,0.0
2023-06-19,DE.HE,179.0,0.0,41.0,72.0,12.0,30.0,24.0,0.0,47.0,0.0,20.0,21.0,2.0,2.0,2.0,810.0,0.0,93.0,248.0,13.0,177.0,279.0,0.0,138.0,0.0,32.0,38.0,11.0,19.0,38.0,0.0,337.0,2.0,63.0,115.0,25.0,49.0,83.0,0.0
2023-06-19,DE.MV,34.0,6.0,4.0,10.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,11.0,30.0,2.0,29.0,41.0,0.0,49.0,3.0,7.0,13.0,7.0,8.0,11.0,0.0,46.0,0.0,7.0,18.0,5.0,5.0,11.0,0.0
2023-06-19,DE.NI,231.0,3.0,66.0,73.0,21.0,32.0,36.0,0.0,42.0,0.0,17.0,17.0,2.0,2.0,4.0,1202.0,3.0,134.0,340.0,14.0,285.0,426.0,0.0,196.0,5.0,34.0,61.0,21.0,30.0,45.0,0.0,379.0,2.0,98.0,123.0,18.0,52.0,86.0,0.0
2023-06-19,DE.NW,568.0,14.0,157.0,195.0,62.0,74.0,66.0,0.0,52.0,0.0,23.0,23.0,0.0,3.0,3.0,2665.0,10.0,318.0,805.0,20.0,660.0,850.0,2.0,511.0,17.0,115.0,159.0,41.0,75.0,104.0,0.0,931.0,14.0,239.0,285.0,42.0,147.0,204.0,0.0
2023-06-19,DE.RP,117.0,3.0,28.0,32.0,16.0,20.0,18.0,0.0,17.0,0.0,4.0,7.0,0.0,2.0,4.0,523.0,2.0,60.0,152.0,7.0,133.0,169.0,0.0,101.0,3.0,22.0,28.0,8.0,18.0,22.0,0.0,207.0,0.0,50.0,61.0,14.0,35.0,47.0,0.0
2023-06-19,DE.SL,41.0,0.0,3.0,16.0,11.0,3.0,8.0,0.0,12.0,0.0,6.0,0.0,6.0,0.0,0.0,348.0,0.0,26.0,105.0,4.0,105.0,108.0,0.0,71.0,3.0,9.0,23.0,13.0,8.0,15.0,0.0,95.0,0.0,20.0,30.0,12.0,10.0,23.0,0.0
2023-06-19,DE.SN,22.0,0.0,5.0,11.0,3.0,3.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,2.0,131.0,0.0,8.0,40.0,0.0,34.0,49.0,0.0,40.0,0.0,5.0,12.0,0.0,10.0,13.0,0.0,50.0,0.0,14.0,14.0,8.0,6.0,8.0,0.0
2023-06-19,DE.ST,47.0,0.0,8.0,16.0,8.0,8.0,7.0,0.0,12.0,0.0,3.0,5.0,4.0,0.0,0.0,238.0,0.0,8.0,70.0,4.0,62.0,94.0,0.0,89.0,5.0,9.0,15.0,13.0,20.0,27.0,0.0,107.0,0.0,20.0,25.0,7.0,16.0,39.0,0.0
2023-06-19,DE.SH,135.0,0.0,44.0,46.0,7.0,18.0,20.0,0.0,12.0,0.0,2.0,6.0,0.0,0.0,4.0,631.0,0.0,55.0,196.0,3.0,150.0,227.0,0.0,109.0,2.0,11.0,29.0,4.0,19.0,44.0,0.0,243.0,0.0,55.0,80.0,7.0,44.0,57.0,0.0
2023-06-19,DE.TH,48.0,3.0,14.0,15.0,8.0,4.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,302.0,0.0,33.0,76.0,2.0,78.0,113.0,0.0,62.0,6.0,8.0,13.0,11.0,7.0,17.0,0.0,97.0,3.0,27.0,30.0,6.0,10.0,21.0,0.0
2023-06-26,DE.BW,249.0,5.0,58.0,93.0,19.0,30.0,44.0,0.0,67.0,0.0,29.0,25.0,6.0,2.0,5.0,870.0,0.0,79.0,294.0,3.0,202.0,292.0,0.0,226.0,5.0,48.0,70.0,12.0,33.0,58.0,0.0,399.0,3.0,91.0,130.0,17.0,59.0,99.0,0.0
2023-06-26,DE.BY,265.0,21.0,65.0,96.0,32.0,17.0,34.0,0.0,71.0,0.0,25.0,31.0,4.0,4.0,7.0,934.0,0.0,94.0,292.0,17.0,209.0,322.0,0.0,272.0,17.0,59.0,78.0,30.0,30.0,58.0,0.0,397.0,15.0,81.0,126.0,29.0,56.0,90.0,0.0
2023-06-26,DE.BE,35.0,0.0,3.0,10.0,7.0,8.0,7.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,231.0,0.0,21.0,74.0,0.0,54.0,82.0,0.0,52.0,0.0,8.0,19.0,4.0,11.0,10.0,0.0,53.0,0.0,11.0,19.0,0.0,7.0,16.0,0.0
2023-06-26,DE.BB,29.0,3.0,7.0,5.0,8.0,4.0,2.0,0.0,9.0,0.0,4.0,5.0,0.0,0.0,0.0,141.0,0.0,8.0,43.0,6.0,36.0,48.0,0.0,26.0,2.0,2.0,5.0,2.0,7.0,8.0,0.0,40.0,0.0,4.0,18.0,5.0,6.0,7.0,0.0
2023-06-26,DE.HB,27.0,4.0,10.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,2.0,23.0,39.0,3.0,31.0,27.0,0.0,34.0,8.0,5.0,9.0,6.0,3.0,3.0,0.0,45.0,7.0,5.0,12.0,5.0,5.0,11.0,0.0
2023-06-26,DE.HH,48.0,0.0,12.0,20.0,4.0,9.0,3.0,0.0,11.0,0.0,9.0,2.0,0.0,0.0,0.0,189.0,0.0,13.0,76.0,0.0,41.0,59.0,0.0,66.0,0.0,12.0,27.0,3.0,8.0,16.0,0.0,72.0,4.0,9.0,24.0,7.0,10.0,18.0,0.0
2023-06-26,DE.HE,142.0,3.0,33.0,56.0,10.0,20.0,20.0,0.0,35.0,0.0,11.0,12.0,2.0,3.0,7.0,693.0,0.0,72.0,244.0,7.0,131.0,239.0,0.0,133.0,7.0,24.0,39.0,10.0,18.0,35.0,0.0,273.0,2.0,57.0,106.0,19.0,35.0,54.0,0.0
2023-06-26,DE.MV,34.0,5.0,4.0,8.0,8.0,5.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,118.0,0.0,10.0,35.0,3.0,28.0,42.0,0.0,57.0,3.0,6.0,16.0,8.0,7.0,17.0,0.0,41.0,0.0,10.0,11.0,6.0,8.0,6.0,0.0
2023-06-26,DE.NI,219.0,4.0,49.0,88.0,21.0,21.0,36.0,0.0,36.0,0.0,18.0,18.0,0.0,0.0,0.0,1176.0,2.0,118.0,384.0,13.0,286.0,373.0,0.0,200.0,4.0,24.0,54.0,21.0,34.0,63.0,0.0,383.0,8.0,88.0,132.0,30.0,57.0,68.0,0.0
2023-06-26,DE.NW,390.0,7.0,104.0,145.0,24.0,61.0,49.0,0.0,62.0,0.0,26.0,27.0,0.0,3.0,6.0,2069.0,0.0,206.0,628.0,8.0,538.0,689.0,0.0,382.0,5.0,96.0,116.0,18.0,65.0,82.0,0.0,684.0,4.0,147.0,249.0,27.0,87.0,170.0,0.0
2023-06-26,DE.RP,77.0,0.0,15.0,20.0,13.0,15.0,14.0,0.0,8.0,0.0,4.0,2.0,2.0,0.0,0.0,472.0,2.0,40.0,144.0,4.0,126.0,156.0,0.0,76.0,0.0,15.0,20.0,7.0,12.0,22.0,0.0,157.0,3.0,27.0,58.0,15.0,20.0,34.0,0.0
2023-06-26,DE.SL,32.0,0.0,8.0,10.0,2.0,5.0,7.0,0.0,10.0,0.0,3.0,5.0,2.0,0.0,0.0,281.0,0.0,23.0,91.0,2.0,77.0,88.0,0.0,50.0,0.0,12.0,11.0,12.0,12.0,3.0,0.0,86.0,2.0,25.0,24.0,10.0,9.0,16.0,0.0
2023-06-26,DE.SN,21.0,0.0,4.0,4.0,7.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,133.0,0.0,8.0,37.0,0.0,30.0,58.0,0.0,39.0,3.0,4.0,4.0,5.0,9.0,14.0,0.0,33.0,0.0,11.0,12.0,3.0,3.0,4.0,0.0
2023-06-26,DE.ST,36.0,0.0,8.0,10.0,6.0,4.0,8.0,0.0,19.0,0.0,9.0,6.0,2.0,2.0,0.0,254.0,0.0,22.0,75.0,2.0,60.0,95.0,0.0,69.0,0.0,15.0,23.0,3.0,12.0,16.0,0.0,102.0,2.0,24.0,30.0,7.0,20.0,19.0,0.0
2023-06-26,DE.SH,109.0,0.0,29.0,39.0,4.0,23.0,12.0,0.0,8.0,0.0,2.0,2.0,0.0,2.0,2.0,623.0,0.0,61.0,174.0,3.0,149.0,236.0,0.0,77.0,0.0,13.0,10.0,6.0,13.0,35.0,0.0,185.0,0.0,44.0,62.0,4.0,31.0,44.0,0.0
2023-06-26,DE.TH,38.0,2.0,4.0,8.0,4.0,11.0,9.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,271.0,0.0,34.0,76.0,0.0,61.0,100.0,0.0,38.0,2.0,5.0,7.0,0.0,7.0,17.0,0.0,83.0,2.0,20.0,19.0,4.0,18.0,20.0,0.0
2023-07-03,DE.BW,291.0,6.0,79.0,98.0,26.0,34.0,48.0,0.0,54.0,0.0,31.0,20.0,0.0,0.0,3.0,994.0,0.0,92.0,300.0,2.0,225.0,375.0,0.0,259.0,4.0,54.0,88.0,19.0,40.0,54.0,0.0,353.0,0.0,107.0,123.0,14.0,47.0,62.0,0.0
2023-07-03,DE.BY,303.0,23.0,56.0,93.0,49.0,33.0,49.0,0.0,76.0,0.0,24.0,33.0,6.0,6.0,7.0,1196.0,6.0,115.0,354.0,18.0,282.0,421.0,0.0,284.0,20.0,56.0,74.0,42.0,28.0,64.0,0.0,420.0,14.0,112.0,123.0,27.0,54.0,90.0,0.0
2023-07-03,DE.BE,57.0,2.0,11.0,19.0,6.0,14.0,5.0,0.0,9.0,0.0,7.0,2.0,0.0,0.0,0.0,380.0,0.0,27.0,106.0,0.0,103.0,144.0,0.0,79.0,0.0,20.0,24.0,7.0,12.0,16.0,0.0,74.0,0.0,14.0,24.0,4.0,14.0,18.0,0.0
2023-07-03,DE.BB,36.0,2.0,9.0,10.0,4.0,4.0,7.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,164.0,3.0,13.0,44.0,3.0,47.0,54.0,0.0,14.0,0.0,2.0,4.0,0.0,5.0,3.0,0.0,32.0,0.0,5.0,9.0,0.0,3.0,15.0,0.0
2023-07-03,DE.HB,30.0,8.0,6.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,2.0,16.0,56.0,3.0,31.0,41.0,0.0,33.0,12.0,2.0,3.0,7.0,5.0,4.0,0.0,38.0,6.0,7.0,12.0,5.0,4.0,4.0,0.0
2023-07-03,DE.HH,58.0,0.0,14.0,19.0,11.0,4.0,10.0,0.0,7.0,0.0,4.0,3.0,0.0,0.0,0.0,211.0,0.0,20.0,71.0,0.0,51.0,69.0,0.0,60.0,0.0,15.0,20.0,10.0,5.0,10.0,0.0,79.0,0.0,18.0,34.0,6.0,11.0,10.0,0.0
2023-07-03,DE.HE,145.0,0.0,24.0,50.0,17.0,29.0,25.0,0.0,39.0,0.0,12.0,18.0,0.0,3.0,6.0,839.0,0.0,68.0,246.0,5.0,213.0,307.0,0.0,175.0,3.0,28.0,49.0,15.0,36.0,44.0,0.0,288.0,4.0,43.0,109.0,10.0,35.0,87.0,0.0
2023-07-03,DE.MV,34.0,7.0,6.0,6.0,8.0,5.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,146.0,2.0,12.0,38.0,0.0,29.0,65.0,0.0,58.0,5.0,5.0,13.0,10.0,13.0,12.0,0.0,46.0,0.0,11.0,13.0,7.0,2.0,13.0,0.0
2023-07-03,DE.NI,225.0,8.0,42.0,83.0,21.0,35.0,36.0,0.0,31.0,0.0,12.0,13.0,2.0,0.0,4.0,1479.0,0.0,150.0,474.0,24.0,364.0,467.0,0.0,228.0,9.0,30.0,58.0,29.0,38.0,64.0,0.0,402.0,5.0,80.0,144.0,30.0,59.0,84.0,0.0
2023-07-03,DE.NW,379.0,15.0,75.0,144.0,20.0,61.0,62.0,2.0,65.0,0.0,29.0,23.0,2.0,4.0,7.0,2745.0,0.0,202.0,767.0,24.0,737.0,1015.0,0.0,425.0,12.0,76.0,135.0,22.0,77.0,103.0,0.0,712.0,6.0,139.0,253.0,23.0,113.0,178.0,0.0
2023-07-03,DE.RP,102.0,8.0,21.0,31.0,6.0,20.0,16.0,0.0,11.0,0.0,7.0,4.0,0.0,0.0,0.0,589.0,0.0,35.0,158.0,12.0,168.0,216.0,0.0,108.0,6.0,18.0,34.0,15.0,10.0,25.0,0.0,136.0,3.0,29.0,36.0,9.0,21.0,38.0,0.0
2023-07-03,DE.SL,52.0,0.0,9.0,20.0,12.0,5.0,3.0,0.0,11.0,0.0,5.0,2.0,4.0,0.0,0.0,357.0,0.0,19.0,106.0,4.0,96.0,132.0,0.0,54.0,0.0,14.0,15.0,9.0,4.0,12.0,0.0,83.0,0.0,24.0,19.0,5.0,11.0,22.0,0.0
2023-07-03,DE.SN,29.0,0.0,6.0,8.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,14.0,43.0,0.0,38.0,94.0,0.0,51.0,2.0,9.0,17.0,4.0,8.0,11.0,0.0,48.0,2.0,7.0,12.0,7.0,7.0,13.0,0.0
2023-07-03,DE.ST,30.0,2.0,3.0,10.0,4.0,6.0,5.0,0.0,12.0,0.0,6.0,3.0,0.0,3.0,0.0,246.0,0.0,25.0,62.0,3.0,62.0,94.0,0.0,98.0,6.0,13.0,20.0,7.0,18.0,34.0,0.0,92.0,2.0,13.0,25.0,10.0,13.0,29.0,0.0
2023-07-03,DE.SH,107.0,0.0,25.0,52.0,3.0,16.0,11.0,0.0,17.0,0.0,7.0,4.0,3.0,0.0,3.0,710.0,0.0,57.0,219.0,3.0,171.0,260.0,0.0,103.0,0.0,14.0,30.0,2.0,15.0,42.0,0.0,182.0,0.0,41.0,65.0,3.0,28.0,45.0,0.0
2023-07-03,DE.TH,43.0,3.0,6.0,13.0,6.0,8.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,381.0,0.0,31.0,98.0,0.0,105.0,147.0,0.0,62.0,0.0,11.0,13.0,7.0,13.0,18.0,0.0,121.0,5.0,29.0,33.0,7.0,19.0,28.0,0.0
2023-07-10,DE.BW,229.0,5.0,54.0,77.0,23.0,33.0,37.0,0.0,54.0,0.0,22.0,18.0,7.0,2.0,5.0,975.0,0.0,102.0,296.0,9.0,215.0,353.0,0.0,269.0,6.0,52.0,87.0,16.0,34.0,74.0,0.0,433.0,4.0,90.0,138.0,35.0,66.0,100.0,0.0
2023-07-10,DE.BY,283.0,16.0,67.0,85.0,39.0,42.0,34.0,0.0,65.0,0.0,26.0,24.0,6.0,4.0,5.0,1012.0,4.0,114.0,291.0,13.0,236.0,354.0,0.0,264.0,14.0,58.0,64.0,22.0,44.0,62.0,0.0,430.0,8.0,103.0,138.0,32.0,45.0,104.0,0.0
2023-07-10,DE.BE,61.0,0.0,9.0,31.0,10.0,8.0,3.0,0.0,6.0,0.0,4.0,2.0,0.0,0.0,0.0,283.0,0.0,23.0,77.0,3.0,84.0,96.0,0.0,56.0,0.0,11.0,21.0,6.0,7.0,11.0,0.0,90.0,2.0,14.0,34.0,10.0,9.0,21.0,0.0
2023-07-10,DE.BB,22.0,8.0,4.0,6.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,152.0,6.0,11.0,38.0,0.0,44.0,53.0,0.0,27.0,3.0,2.0,4.0,2.0,8.0,8.0,0.0,50.0,4.0,8.0,21.0,4.0,5.0,8.0,0.0
2023-07-10,DE.HB,23.0,6.0,3.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,3.0,22.0,43.0,6.0,33.0,27.0,0.0,28.0,9.0,7.0,3.0,3.0,3.0,3.0,0.0,30.0,3.0,8.0,6.0,0.0,7.0,6.0,0.0
2023-07-10,DE.HH,55.0,0.0,13.0,15.0,12.0,7.0,6.0,0.0,11.0,0.0,6.0,3.0,0.0,2.0,0.0,172.0,0.0,15.0,43.0,0.0,47.0,67.0,0.0,60.0,0.0,20.0,15.0,4.0,11.0,8.0,0.0,95.0,0.0,25.0,32.0,11.0,8.0,19.0,0.0
2023-07-10,DE.HE,161.0,2.0,45.0,51.0,15.0,26.0,22.0,0.0,39.0,0.0,18.0,14.0,0.0,3.0,4.0,770.0,3.0,71.0,241.0,8.0,190.0,257.0,0.0,151.0,0.0,33.0,48.0,19.0,23.0,28.0,0.0,323.0,4.0,59.0,96.0,26.0,55.0,83.0,0.0
2023-07-10,DE.MV,40.0,3.0,8.0,11.0,8.0,5.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,146.0,0.0,9.0,36.0,3.0,39.0,59.0,0.0,38.0,2.0,6.0,8.0,4.0,8.0,10.0,0.0,55.0,0.0,17.0,14.0,3.0,8.0,13.0,0.0
2023-07-10,DE.NI,153.0,0.0,46.0,45.0,15.0,24.0,23.0,0.0,19.0,0.0,9.0,6.0,0.0,2.0,2.0,1260.0,3.0,116.0,406.0,11.0,292.0,432.0,0.0,187.0,4.0,34.0,64.0,16.0,25.0,44.0,0.0,364.0,4.0,72.0,122.0,25.0,58.0,83.0,0.0
2023-07-10,DE.NW,338.0,12.0,80.0,118.0,8.0,64.0,56.0,0.0,44.0,0.0,16.0,17.0,2.0,4.0,5.0,2168.0,7.0,198.0,635.0,9.0,579.0,740.0,0.0,310.0,9.0,51.0,86.0,11.0,55.0,98.0,0.0,659.0,6.0,150.0,201.0,13.0,111.0,178.0,0.0
2023-07-10,DE.RP,79.0,2.0,17.0,25.0,16.0,10.0,9.0,0.0,15.0,0.0,8.0,0.0,4.0,0.0,3.0,530.0,3.0,40.0,159.0,9.0,127.0,192.0,0.0,76.0,4.0,18.0,16.0,16.0,8.0,14.0,0.0,153.0,2.0,20.0,51.0,15.0,27.0,38.0,0.0
2023-07-10,DE.SL,46.0,3.0,8.0,13.0,8.0,6.0,8.0,0.0,12.0,0.0,4.0,5.0,3.0,0.0,0.0,332.0,0.0,23.0,92.0,2.0,106.0,109.0,0.0,57.0,4.0,11.0,13.0,9.0,12.0,8.0,0.0,100.0,0.0,18.0,28.0,8.0,19.0,27.0,0.0
2023-07-10,DE.SN,20.0,0.0,5.0,2.0,6.0,3.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,143.0,0.0,13.0,36.0,0.0,34.0,60.0,0.0,44.0,0.0,8.0,10.0,3.0,7.0,16.0,0.0,45.0,0.0,10.0,14.0,3.0,10.0,8.0,0.0
2023-07-10,DE.ST,21.0,0.0,3.0,13.0,0.0,5.0,0.0,0.0,9.0,0.0,4.0,5.0,0.0,0.0,0.0,200.0,0.0,24.0,64.0,2.0,48.0,62.0,0.0,53.0,3.0,9.0,8.0,5.0,11.0,17.0,0.0,71.0,0.0,18.0,20.0,2.0,15.0,16.0,0.0
2023-07-10,DE.SH,127.0,3.0,39.0,41.0,7.0,22.0,15.0,0.0,14.0,0.0,7.0,7.0,0.0,0.0,0.0,689.0,0.0,56.0,213.0,3.0,173.0,244.0,0.0,121.0,0.0,32.0,28.0,7.0,17.0,37.0,0.0,203.0,0.0,41.0,72.0,5.0,35.0,50.0,0.0
2023-07-10,DE.TH,49.0,3.0,5.0,16.0,8.0,8.0,9.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,331.0,0.0,28.0,84.0,4.0,86.0,129.0,0.0,64.0,3.0,7.0,19.0,2.0,13.0,20.0,0.0,100.0,4.0,23.0,37.0,8.0,11.0,17.0,0.0
2023-07-17,DE.BW,282.0,0.0,65.0,100.0,27.0,44.0,46.0,0.0,74.0,0.0,38.0,23.0,4.0,4.0,5.0,1046.0,2.0,98.0,361.0,3.0,244.0,338.0,0.0,288.0,7.0,55.0,101.0,19.0,42.0,64.0,0.0,430.0,4.0,88.0,147.0,29.0,74.0,88.0,0.0
2023-07-17,DE.BY,253.0,21.0,60.0,74.0,38.0,27.0,33.0,0.0,72.0,0.0,31.0,21.0,5.0,12.0,3.0,1071.0,4.0,114.0,311.0,16.0,247.0,379.0,0.0,335.0,26.0,59.0,84.0,33.0,47.0,86.0,0.0,481.0,13.0,108.0,123.0,49.0,68.0,120.0,0.0
2023-07-17,DE.BE,30.0,0.0,8.0,7.0,2.0,7.0,6.0,0.0,8.0,0.0,5.0,3.0,0.0,0.0,0.0,272.0,0.0,22.0,87.0,2.0,73.0,88.0,0.0,53.0,0.0,17.0,16.0,3.0,4.0,13.0,0.0,48.0,0.0,14.0,14.0,0.0,9.0,11.0,0.0
